1711113698.5833104,543.8110961914062
1711113698.753353,543.7874145507812
1711113698.914735,543.80126953125
1711113699.0802696,543.745849609375
1711113699.259057,543.9466552734375
1711113699.4115777,544.0933837890625
1711113699.5815377,553.4088134765625
1711113699.760246,567.4765625
1711113699.9213543,608.8250122070312
1711113700.095013,608.8250122070312
1711113700.2567937,440.86248779296875
1711113700.4314551,180.3077392578125
1711113700.5936913,26.395282745361328
1711113700.7572496,13.5134916305542
1711113700.9356172,7.898859024047852
1711113701.0882707,7.3545145988464355
1711113701.253846,6.806413650512695
1711113701.4136362,6.603283405303955
1711113701.5878794,6.270289421081543
1711113701.760168,6.157803535461426
1711113701.922609,5.922030448913574
1711113702.087838,5.845709800720215
1711113702.2572544,5.705749034881592
1711113702.4226563,5.446257591247559
1711113702.5865703,5.343400478363037
1711113702.762384,5.300896167755127
1711113702.9305327,5.208606719970703
1711113703.083885,5.139800548553467
1711113703.2643054,5.047511100769043
1711113703.4276724,5.047511100769043
1711113703.6011362,4.976825714111328
1711113703.7716548,4.975651741027832
1711113703.940729,4.93479061126709
1711113704.1008902,4.958273887634277
1711113704.2712355,4.954986095428467
1711113704.4400246,4.971659183502197
1711113704.6091528,4.8990960121154785
1711113704.768951,4.996786594390869
1711113704.9361885,5.048685073852539
1711113705.114321,5.084144592285156
1711113705.2811453,5.154594898223877
1711113705.4509604,5.165632247924805
1711113705.60848,5.190759181976318
1711113705.7839913,5.196865081787109
1711113705.953042,5.357726097106934
1711113706.124876,5.413850784301758
1711113706.2922602,5.449310779571533
1711113706.4538238,5.488997459411621
1711113706.6287856,5.60101318359375
1711113706.7822568,5.60101318359375
1711113706.9503736,5.7174906730651855
1711113707.121658,5.741443634033203
1711113707.303018,5.8708367347717285
1711113707.4751987,5.8830485343933105
1711113707.6296773,5.993185043334961
1711113707.8040087,6.009153842926025
1711113707.955075,5.998351573944092
1711113708.1220021,6.1040263175964355
1711113708.2811112,6.186453342437744
1711113708.4538596,6.220269203186035
1711113708.6222312,6.306687355041504
1711113708.782848,6.333459377288818
1711113708.9551718,6.34731388092041
1711113709.1275032,6.3299360275268555
1711113709.298238,6.484926700592041
1711113709.4519672,6.5161590576171875
1711113709.6194038,6.5948286056518555
1711113709.7805963,6.6084489822387695
1711113709.9536097,6.67514181137085
1711113710.1126926,6.67514181137085
1711113710.2815027,6.709192276000977
1711113710.4461997,6.7279791831970215
1711113710.6199305,6.79913330078125
1711113710.8099794,6.81439733505249
1711113710.944635,6.902929306030273
1711113711.1109412,6.909035682678223
1711113711.2835765,6.838585376739502
1711113711.4381504,6.915375709533691
1711113711.6142046,6.961169242858887
1711113711.784845,7.004612922668457
1711113711.9579833,7.01212739944458
1711113712.1252363,7.0212860107421875
1711113712.293935,7.021755695343018
1711113712.442873,6.954593658447266
1711113712.6172144,7.026687145233154
1711113712.7870383,7.083517551422119
1711113712.944154,7.104886531829834
1711113713.1240413,7.093144416809082
1711113713.2885854,7.115688800811768
1711113713.4467142,7.115688800811768
1711113713.6268,7.079054832458496
1711113713.7904499,7.1405816078186035
1711113713.9508717,7.12930965423584
1711113714.1287193,7.15983772277832
1711113714.2953823,7.154672145843506
1711113714.4507139,7.137059211730957
1711113714.618819,7.053223133087158
1711113714.7988846,7.1199164390563965
1711113714.9599621,7.137059211730957
1711113715.1255488,7.138937950134277
1711113715.2936568,7.149035453796387
1711113715.489398,7.133536338806152
1711113715.6406953,7.134945392608643
1711113715.7817745,7.043829917907715
1711113715.9458466,7.118977069854736
1711113716.1225405,7.1466875076293945
1711113716.295998,7.101599216461182
1711113716.4599473,7.115454196929932
1711113716.6272027,7.135415554046631
1711113716.781393,7.135415554046631
1711113716.9620743,7.086100101470947
1711113717.1239662,7.098781585693359
1711113717.2981608,7.089622497558594
1711113717.4467466,7.090092658996582
1711113717.6131358,7.068017959594727
1711113717.7889419,7.086804389953613
1711113717.9609628,6.991932392120361
1711113718.1132565,7.024574279785156
1711113718.2897105,7.022929668426514
1711113718.4460588,7.033498287200928
1711113718.62248,7.025277614593506
1711113718.7784271,7.000621318817139
1711113718.953866,7.017999172210693
1711113719.120938,6.900581359863281
1711113719.2899585,6.952479839324951
1711113719.4450169,6.928526878356934
1711113719.6258965,6.956002235412598
1711113719.8032866,6.943556308746338
1711113719.936682,6.928526878356934
1711113720.1041355,6.928526878356934
1711113720.270568,6.882734298706055
1711113720.4419317,6.88062047958374
1711113720.60544,6.884613037109375
1711113720.7698278,6.881560325622559
1711113720.9444976,6.816511631011963
1711113721.108713,6.837881565093994
1711113721.269257,6.742068767547607
1711113721.4391525,6.795376300811768
1711113721.6079218,6.816277027130127
1711113721.7816243,6.798194408416748
1711113721.9672878,6.786217212677002
1711113722.1094592,6.766256332397461
1711113722.285289,6.7491135597229
1711113722.4508991,6.685239791870117
1711113722.6171556,6.735259056091309
1711113722.783286,6.712950229644775
1711113722.9537988,6.677255153656006
1711113723.1163952,6.690875053405762
1711113723.2860506,6.6936936378479
1711113723.4509423,6.6936936378479
1711113723.6192951,6.630288600921631
1711113723.7830143,6.622774124145508
1711113723.9511855,6.592948913574219
1711113724.122591,6.58473014831543
1711113724.299424,6.567117214202881
1711113724.4816184,6.57463264465332
1711113724.6225564,6.448292255401611
1711113724.8039165,6.500425815582275
1711113724.966212,6.501599311828613
1711113725.1210356,6.507236003875732
1711113725.2887905,6.451345443725586
1711113725.4558842,6.459094524383545
1711113725.6292984,6.464495658874512
1711113725.8047168,6.334162712097168
1711113725.971545,6.398977756500244
1711113726.1363397,6.406023025512695
1711113726.3054276,6.38582706451416
1711113726.467206,6.352479934692383
1711113726.632961,6.349661827087402
1711113726.8071592,6.349661827087402
1711113726.9668033,6.275219917297363
1711113727.1459477,6.323125839233398
1711113727.2828424,6.272402763366699
1711113727.453874,6.289780616760254
1711113727.63048,6.2576069831848145
1711113727.784861,6.263713836669922
1711113727.960177,6.144417762756348
1711113728.1288443,6.181521415710449
1711113728.2962008,6.185514450073242
1711113728.4614754,6.17142391204834
1711113728.6343918,6.172832489013672
1711113728.803818,6.153811931610107
1711113728.9593768,6.127979278564453
1711113729.1278343,6.046962261199951
1711113729.2962494,6.106844902038574
1711113729.4725463,6.079838275909424
1711113729.6436234,6.093223571777344
1711113729.7886775,6.049779891967773
1711113729.9619303,6.0626959800720215
1711113730.1276994,6.0626959800720215
1711113730.2948556,5.985670566558838
1711113730.4626157,5.97275447845459
1711113730.6331959,5.981678485870361
1711113730.795204,5.987079620361328
1711113730.9497375,5.9633612632751465
1711113731.1274984,5.959604263305664
1711113731.2965176,5.817529678344727
1711113731.4617488,5.898077487945557
1711113731.6272776,5.920386791229248
1711113731.7943332,5.8959641456604
1711113731.960515,5.861208915710449
1711113732.1324153,5.865435600280762
1711113732.297641,5.855807781219482
1711113732.4906766,5.725240230560303
1711113732.6231685,5.81541633605957
1711113732.7914152,5.808371067047119
1711113732.9647913,5.779017448425293
1711113733.134413,5.7700934410095215
