1,1,62.3273811340332
1,3,108.25823211669922
1,5,174.4789276123047
1,7,284.7520446777344
1,9,398.05780029296875
1,11,510.59210205078125
1,13,483.9783935546875
1,15,377.30670166015625
1,17,261.39666748046875
1,19,172.49386596679688
1,21,105.8291244506836
3,1,77.75242614746094
3,3,137.44874572753906
3,5,240.07754516601562
3,7,445.469482421875
3,9,728.0123901367188
3,11,1142.951904296875
3,13,957.1249389648438
3,15,592.0128173828125
3,17,351.36065673828125
3,19,212.44586181640625
3,21,135.1337432861328
5,1,90.84532928466797
5,3,164.4339141845703
5,5,291.0892333984375
5,7,538.0823974609375
5,9,1050.423583984375
5,11,1772.39208984375
5,13,1586.3370361328125
5,15,936.043212890625
5,17,475.4168701171875
5,19,267.3078918457031
5,21,141.59896850585938
7,1,89.1782455444336
7,3,163.22805786132812
7,5,314.2360534667969
7,7,590.55078125
7,9,1087.831787109375
7,11,1696.4593505859375
7,13,1610.6353759765625
7,15,946.8585205078125
7,17,495.728759765625
7,19,254.5447235107422
7,21,148.01930236816406
9,1,79.64166259765625
9,3,137.4005889892578
9,5,239.56680297851562
9,7,346.373291015625
9,9,596.4608154296875
9,11,951.5807495117188
9,13,1155.604736328125
9,15,931.1013793945312
9,17,534.760009765625
9,19,304.5997009277344
9,21,138.8297882080078
11,1,66.00347137451172
11,3,115.60546112060547
11,5,186.06231689453125
11,7,296.968994140625
11,9,492.051025390625
11,11,607.8591918945312
11,13,608.6629638671875
11,15,408.89276123046875
11,17,248.2107696533203
11,19,162.38076782226562
11,21,94.71280670166016
13,1,51.35526657104492
13,3,78.48393249511719
13,5,127.90441131591797
13,7,182.22537231445312
13,9,243.4687957763672
13,11,288.5462341308594
13,13,273.5572814941406
13,15,218.8251190185547
13,17,160.21585083007812
13,19,101.00916290283203
13,21,67.15462493896484
