1,0,34.91645050048828,3840000
1,5,36.49335861206055,3776000
1,10,38.139305114746094,3712000
1,15,39.93672180175781,3648000
1,20,41.90603256225586,3584000
1,25,43.90799331665039,3520000
1,30,46.10133361816406,3456000
1,35,48.45436477661133,3392000
1,40,50.94101333618164,3328000
1,45,53.53944778442383,3264000
1,50,56.481204986572266,3200000
1,55,59.47345733642578,3136000
1,60,62.86210632324219,3072000
1,65,66.34022521972656,3008000
1,70,69.83900451660156,2944000
1,75,73.86686706542969,2880000
1,80,77.86280059814453,2816000
1,85,82.0278091430664,2752000
1,90,86.49152374267578,2688000
1,95,90.47734069824219,2624000
1,100,96.44352722167969,2560000
1,105,101.49665832519531,2496000
1,110,106.56462097167969,2432000
1,115,111.51608276367188,2368000
1,120,116.90385437011719,2304000
1,125,122.3350830078125,2240000
1,130,127.97274017333984,2176000
1,135,133.61862182617188,2112000
1,140,139.0425567626953,2048000
1,145,144.26573181152344,1984000
1,150,149.41163635253906,1920000
1,155,154.47323608398438,1856000
1,160,159.5005340576172,1792000
1,165,164.10960388183594,1728000
1,170,168.1020050048828,1664000
1,175,172.70852661132812,1600000
1,180,175.973876953125,1536000
1,185,179.26951599121094,1472000
1,190,182.02906799316406,1408000
1,195,185.0985565185547,1344000
1,200,186.8875274658203,1280000
1,205,188.50271606445312,1219444
1,210,189.50779724121094,1152000
1,215,190.17942810058594,1088000
1,220,189.9335479736328,1024000
1,225,188.78404235839844,960000
1,230,187.2581024169922,896000
1,235,184.5413055419922,832000
1,240,182.39187622070312,768000
1,245,179.27633666992188,704000
1,250,174.24407958984375,640000
1,255,168.75721740722656,576000
1,260,163.45843505859375,512000
1,265,157.7357635498047,448000
1,270,153.90916442871094,384000
1,275,151.76370239257812,320000
1,280,150.31056213378906,256000
1,285,148.27574157714844,192000
1,290,145.9189453125,128000
1,295,142.86587524414062,64000
1,300,139.40513610839844,0
2,0,36.94400405883789,3801600
2,5,38.906742095947266,3737600
2,10,40.81452560424805,3673600
2,15,42.97687530517578,3609600
2,20,45.21836471557617,3545600
2,25,47.437068939208984,3481600
2,30,49.771785736083984,3417600
2,35,52.552913665771484,3353600
2,40,55.21099853515625,3289600
2,45,58.49302673339844,3225600
2,50,61.7170524597168,3161600
2,55,65.2015151977539,3097600
2,60,69.04878997802734,3033600
2,65,73.2581787109375,2969600
2,70,77.39830017089844,2905600
2,75,81.50083923339844,2841600
2,80,86.32525634765625,2777600
2,85,91.1907730102539,2713600
2,90,96.1121826171875,2649600
2,95,101.239990234375,2585600
2,100,105.79036712646484,2525055
2,105,112.35514068603516,2457600
2,110,117.92092895507812,2393600
2,115,123.47802734375,2329600
2,120,129.6968994140625,2265600
2,125,135.79058837890625,2201600
2,130,142.1522216796875,2137600
2,135,148.22056579589844,2073600
2,140,154.2280731201172,2009600
2,145,159.8938751220703,1945600
2,150,165.59188842773438,1881600
2,155,170.92918395996094,1817600
2,160,177.22108459472656,1753600
2,165,181.98162841796875,1689600
2,170,186.49041748046875,1625600
2,175,191.13026428222656,1561600
2,180,195.359375,1497600
2,185,199.05801391601562,1433600
2,190,202.09793090820312,1369600
2,195,205.09275817871094,1305600
2,200,206.90328979492188,1241600
2,205,208.25550842285156,1177600
2,210,209.27183532714844,1113600
2,215,209.26011657714844,1049600
2,220,208.74253845214844,1678114831
2,225,206.98480224609375,921600
2,230,204.9049072265625,857600
2,235,201.4979248046875,793600
2,240,197.75303649902344,729600
2,245,193.49032592773438,6555136
2,250,187.4182586669922,601600
2,255,181.4243621826172,537600
2,260,175.7698211669922,473600
2,265,171.66233825683594,409600
2,270,169.2973175048828,345600
2,275,167.07015991210938,281600
2,280,165.1396026611328,217600
2,285,162.24761962890625,153600
2,290,158.32049560546875,89600
2,295,153.458984375,25600
2,300,148.53099060058594,4294928896
3,0,39.211082458496094,3891200
3,5,40.758872985839844,3830616
3,10,43.20466232299805,3763200
3,15,45.472686767578125,3699200
3,20,48.032135009765625,3635200
3,25,50.76653289794922,3571200
3,30,53.73412322998047,3507200
3,35,56.783668518066406,3443200
3,40,60.12089157104492,3379200
3,45,63.68002700805664,3315200
3,50,67.56840515136719,3251200
3,55,71.65450286865234,3187200
3,60,75.88597106933594,3123200
3,65,80.26396942138672,3059200
3,70,85.10411834716797,2995200
3,75,90.01332092285156,2931200
3,80,95.11836242675781,2867200
3,85,100.6583251953125,2803200
3,90,106.64985656738281,2739200
3,95,113.02489471435547,2675200
3,100,119.53094482421875,2611200
3,105,126.25259399414062,2547200
3,110,132.99488830566406,2483200
3,115,140.50767517089844,2419200
3,120,147.49562072753906,2355200
3,125,155.04832458496094,2291200
3,130,161.87330627441406,2227200
