8,1,73.67430877685547
8,2,103.54090881347656
8,3,129.5069122314453
8,4,168.77481079101562
8,5,243.04443359375
8,6,322.74267578125
8,7,470.8307800292969
8,8,662.8858642578125
8,9,882.7261352539062
8,10,1094.9195556640625
8,11,1279.5562744140625
8,12,1441.2679443359375
8,13,1442.835693359375
8,14,1222.4759521484375
8,15,969.8202514648438
8,16,711.029052734375
8,17,514.2738647460938
8,18,388.3807678222656
8,19,271.7091369628906
8,20,212.03936767578125
8,21,164.55462646484375
9,1,71.51900482177734
9,2,97.08086395263672
9,3,125.84349822998047
9,4,163.0850372314453
9,5,203.2638702392578
9,6,271.55694580078125
9,7,367.797119140625
9,8,505.5166320800781
9,9,710.9381713867188
9,10,884.2537841796875
9,11,1062.9228515625
9,12,1136.2550048828125
9,13,1118.608154296875
9,14,965.5546875
9,15,812.0175170898438
9,16,624.3818359375
9,17,443.23736572265625
9,18,337.3319396972656
9,19,243.19869995117188
9,20,192.35984802246094
9,21,153.86830139160156
10,1,66.830322265625
10,2,86.58756256103516
10,3,107.42903900146484
10,4,141.10955810546875
10,5,186.7212677001953
10,6,247.83877563476562
10,7,325.1978759765625
10,8,431.9686584472656
10,9,566.08349609375
10,10,717.4979858398438
10,11,811.2489624023438
10,12,888.9996948242188
10,13,881.675537109375
10,14,788.9608764648438
10,15,636.2867431640625
10,16,439.2160949707031
10,17,337.40142822265625
10,18,268.97943115234375
10,19,214.80099487304688
10,20,177.71376037597656
10,21,132.0351104736328
11,1,62.24966049194336
11,2,77.4619369506836
11,3,96.04618835449219
11,4,124.10456848144531
11,5,156.9873504638672
11,6,212.22959899902344
11,7,269.5604248046875
11,8,348.368896484375
11,9,438.17718505859375
11,10,523.1805419921875
11,11,587.4227905273438
11,12,643.126708984375
11,13,624.9285278320312
11,14,575.5394897460938
11,15,452.5694274902344
11,16,341.3621826171875
11,17,276.0284423828125
11,18,230.88125610351562
11,19,180.07313537597656
11,20,153.26876831054688
11,21,112.352783203125
12,1,51.473854064941406
12,2,66.48300170898438
12,3,82.84807586669922
12,4,101.14488983154297
12,5,133.56504821777344
12,6,163.97647094726562
12,7,207.87530517578125
12,8,257.2903747558594
12,9,334.2591552734375
12,10,379.717529296875
12,11,431.47857666015625
12,12,459.27581787109375
12,13,474.6148681640625
12,14,412.6689453125
12,15,344.92083740234375
12,16,283.75213623046875
12,17,225.0970458984375
12,18,189.5888214111328
12,19,162.6146697998047
12,20,131.08616638183594
12,21,105.03466796875
13,1,45.416561126708984
13,2,57.907352447509766
13,3,73.04142761230469
13,4,87.97637176513672
13,5,109.51505279541016
13,6,134.90548706054688
13,7,166.40159606933594
13,8,202.72119140625
13,9,235.8172149658203
13,10,259.8878479003906
13,11,285.1146240234375
13,12,304.5252380371094
13,13,282.5600891113281
13,14,272.6165466308594
13,15,241.09083557128906
13,16,208.12655639648438
13,17,178.1484375
13,18,152.2502899169922
13,19,122.07371520996094
13,20,105.1398696899414
13,21,78.57081604003906
14,1,38.14282989501953
14,2,47.62610626220703
14,3,60.07392501831055
14,4,73.22530364990234
14,5,90.58537292480469
14,6,112.52140045166016
14,7,135.7750701904297
14,8,155.33599853515625
14,9,165.90538024902344
14,10,195.58998107910156
14,11,215.3909149169922
14,12,219.59445190429688
14,13,207.59844970703125
14,14,191.66262817382812
14,15,177.98170471191406
14,16,169.22218322753906
14,17,142.9180145263672
14,18,120.76007080078125
14,19,100.0017318725586
14,20,86.51923370361328
14,21,64.72785949707031
