0,1711449978.8685622,64000,1.5334627628326416,1.6653138399124146
0,1711449979.096253,64000,1.5804293155670166,1.686768651008606
0,1711449979.313182,64000,1.6337366104125977,1.6909664869308472
0,1711449979.5317953,64000,1.62363862991333,1.6730096340179443
0,1711449979.7484372,64000,1.5888832807540894,1.7149863243103027
0,1711449979.9827034,64000,1.6201162338256836,1.6699779033660889
0,1711449980.1885083,64000,1.6036779880523682,1.6839702129364014
0,1711449980.4138134,64000,1.6351453065872192,1.6928318738937378
0,1711449980.6289163,64000,1.626456618309021,1.6881680488586426
0,1711449980.8461127,64000,1.5961631536483765,1.6608829498291016
1,1711450002.281599,0,620.6213989257812,560.5111694335938
1,1711450002.4976144,0,621.1209716796875,560.8378295898438
1,1711450002.7129788,0,621.5856323242188,561.1270141601562
1,1711450002.9345648,0,621.86865234375,560.8451538085938
1,1711450003.150062,0,621.6328735351562,560.6552734375
1,1711450003.3617942,0,621.3954467773438,560.2991333007812
1,1711450003.5821075,0,620.901123046875,560.1221923828125
1,1711450003.8099537,0,620.7886352539062,560.2086791992188
1,1711450004.0101726,0,620.8477783203125,560.3388061523438
1,1711450004.2259433,0,621.1207275390625,560.4850463867188
