0,1711450488.6497796,128000,1.7488049268722534,1.550577163696289
0,1711450488.8681397,128000,1.776280403137207,1.5685337781906128
0,1711450489.0867434,128000,1.7398810386657715,1.4857462644577026
0,1711450489.3006651,128000,1.7300180196762085,1.53541898727417
0,1711450489.5153353,128000,1.7720534801483154,1.5678343772888184
0,1711450489.7334666,128000,1.7349497079849243,1.5386837720870972
0,1711450489.9543388,128000,1.7415251731872559,1.575063705444336
0,1711450490.168355,128000,1.7368285655975342,1.4990390539169312
0,1711450490.3856547,128000,1.713110327720642,1.557106852531433
0,1711450490.6010513,128000,1.7513879537582397,1.5489448308944702
1,1711450516.9625244,64000,617.205078125,566.5177612304688
1,1711450517.1771243,64000,617.408935546875,566.5823974609375
1,1711450517.391818,64000,617.4248657226562,566.58544921875
1,1711450517.5939262,64000,617.59228515625,566.6392822265625
1,1711450517.808682,64000,617.7283325195312,566.75830078125
1,1711450518.0285044,64000,617.8247680664062,566.7911376953125
1,1711450518.241242,64000,617.7907104492188,566.7866821289062
1,1711450518.457633,64000,617.7003173828125,566.6150512695312
1,1711450518.6591926,64000,617.4356689453125,566.4888916015625
1,1711450518.8748295,64000,617.2809448242188,566.4168090820312
2,1711450532.737023,192000,562.952392578125,624.2186889648438
2,1711450532.9609807,192000,563.0844116210938,624.3208618164062
2,1711450533.1766386,192000,563.071533203125,624.2468872070312
2,1711450533.3976502,192000,563.0357666015625,624.1321411132812
2,1711450533.6151445,192000,562.9931030273438,624.185791015625
2,1711450533.82726,192000,563.0376586914062,624.23291015625
2,1711450534.0467489,192000,563.0491943359375,624.2753295898438
2,1711450534.260464,192000,563.1499633789062,624.3695678710938
2,1711450534.491795,192000,563.37255859375,624.5568237304688
2,1711450534.7087302,192000,563.5905151367188,625.0798950195312
