0,0,2.0003113746643066,1710234876.397005
4294967280,-16,2.016749858856201,1710234878.5927997
4294967264,-32,2.0064170360565186,1710234880.7762268
4294967248,-48,1.9831688404083252,1710234882.9536011
4294967232,-64,2.0169849395751953,1710234885.1372736
4294967216,-80,2.0057127475738525,1710234887.3253272
4294967200,-96,2.0395288467407227,1710234888.4964068
4294967184,-112,2.021916151046753,1710234890.6778512
4294967168,-128,2.022620916366577,1710234892.8708234
4294967152,-144,2.023325204849243,1710234895.0644293
4294967136,-160,2.0482177734375,1710234897.2433996
4294967120,-176,2.0263781547546387,1710234899.4199522
4294967104,-192,2.0531489849090576,1710234901.6213708
4294967088,-208,2.056436777114868,1710234903.8086455
4294967072,-224,2.022385835647583,1710234905.9904206
4294967056,-240,2.0442252159118652,1710234908.1774335
4294967040,-256,2.048922061920166,1710234910.3643315
4294967024,-272,2.0383546352386475,1710234912.5503144
4294967008,-288,2.028021812438965,1710234914.7427876
4294966992,-304,2.042581558227539,1710234916.9193115
4294966976,-320,1.9770630598068237,1710234919.0910115
4294966960,-336,1.998667597770691,1710234921.2787726
4294966944,-352,1.9895092248916626,1710234923.4712262
4294966928,-368,1.982933759689331,1710234925.6467767
4294966912,-384,1.9143624305725098,1710234927.83435
4294966896,-400,1.9556931257247925,1710234930.0151918
4294966880,-416,1.9312705993652344,1710234932.1963758
4294966864,-432,2.02825665473938,1710234934.3725586
4294966848,-448,2.0385894775390625,1710234936.5596852
4294966832,-464,2.0320141315460205,1710234938.7468402
4294966816,-480,2.081563949584961,1710234940.9365988
4294966800,-496,2.088608741760254,1710234943.1167188
4294966784,-512,2.1031687259674072,1710234945.302467
4294966768,-528,2.1398024559020996,1710234947.4750888
4294966752,-544,2.1369845867156982,1710234949.6484034
4294966736,-560,2.096123695373535,1710234951.8283799
4294966720,-576,2.0940101146698,1710234954.0095189
4294966704,-592,2.1120924949645996,1710234956.1836565
4294966688,-608,2.114205837249756,1710234958.3746128
4294966672,-624,2.0658299922943115,1710234960.5544229
4294966656,-640,2.0655953884124756,1710234962.7409139
4294966640,-656,2.0583155155181885,1710234964.9151735
4294966624,-672,2.0198028087615967,1710234967.09902
4294966608,-688,2.0256736278533936,1710234969.3083003
4294966592,-704,2.028021812438965,1710234971.487257
4294966576,-720,2.047747850418091,1710234973.6664245
4294966560,-736,2.035301923751831,1710234975.8433409
4294966544,-752,2.1120924949645996,1710234978.020795
4294966528,-768,2.056436777114868,1710234980.2081637
4294966512,-784,2.0510356426239014,1710234982.395215
4294966496,-800,2.0599594116210938,1710234984.5814471
4294966480,-816,2.034127712249756,1710234986.776566
4294966464,-832,1.9716620445251465,1710234988.9712737
4294966448,-848,2.0388243198394775,1710234991.1850605
4294966432,-864,2.0526795387268066,1710234993.376557
4294966416,-880,2.0778064727783203,1710234995.5698547
4294966400,-896,2.0634818077087402,1710234997.7560592
4294966384,-912,2.042816638946533,1710234999.944819
4294966368,-928,2.0404679775238037,1710235002.130752
4294966352,-944,2.007591485977173,1710235004.3073509
4294966336,-960,1.974714756011963,1710235006.511457
4294966320,-976,1.9632078409194946,1710235008.7005184
4294966304,-992,1.9620335102081299,1710235010.8895025
4294966288,-1008,2.074753999710083,1710235013.0701022
4294966272,-1024,2.0862607955932617,1710235015.257262
4294966256,-1040,2.0775718688964844,1710235017.4459398
4294966240,-1056,2.074284076690674,1710235019.6305795
4294966224,-1072,2.09541916847229,1710235021.8233857
4294966208,-1088,2.076632261276245,1710235024.0115557
4294966192,-1104,2.0853211879730225,1710235026.20249
4294966176,-1120,2.069117784500122,1710235028.389043
4294966160,-1136,2.07498836517334,1710235030.5584872
4294966144,-1152,2.1052820682525635,1710235032.7417068
4294966128,-1168,2.0590200424194336,1710235034.9302216
4294966112,-1184,2.0724055767059326,1710235037.1282647
4294966096,-1200,2.0517401695251465,1710235039.3074985
4294966080,-1216,2.055732250213623,1710235041.4790134
4294966064,-1232,2.0111138820648193,1710235043.6697867
4294966048,-1248,2.0395288467407227,1710235045.854958
4294966032,-1264,2.062307357788086,1710235048.0393088
4294966016,-1280,2.06301212310791,1710235050.224779
4294966000,-1296,2.0604288578033447,1710235052.4001584
4294965984,-1312,2.068413257598877,1710235054.5822875
4294965968,-1328,2.095654249191284,1710235056.7760384
4294965952,-1344,2.0637166500091553,1710235058.954821
4294965936,-1360,2.073579788208008,1710235061.138096
4294965920,-1376,2.040937662124634,1710235063.3239284
4294965904,-1392,2.0404679775238037,1710235065.5109792
4294965888,-1408,2.0369455814361572,1710235067.6944923
4294965872,-1424,2.034832000732422,1710235069.8843277
4294965856,-1440,2.0045385360717773,1710235072.0671287
4294965840,-1456,2.0071218013763428,1710235074.2605577
4294965824,-1472,2.0050082206726074,1710235076.4369245
4294965808,-1488,2.027082681655884,1710235078.6082582
4294965792,-1504,1.9207030534744263,1710235080.7943296
4294965776,-1520,1.9148321151733398,1710235082.972967
4294965760,-1536,1.9399592876434326,1710235085.147257
4294965744,-1552,2.0040690898895264,1710235087.333193
4294965728,-1568,1.9805854558944702,1710235089.5171254
4294965712,-1584,1.9826991558074951,1710235091.6985505
4294965696,-1600,2.0108790397644043,1710235093.8956523
4294965680,-1616,2.0385894775390625,1710235096.0761154
4294965664,-1632,1.9808202981948853,1710235098.2596083
4294965648,-1648,2.007591485977173,1710235100.4566643
