4294363392,0,3.073265552520752,1710247623.8992465
4294350592,-12800,4.48203182220459,1710247626.9236913
4294337792,-25600,207.5474853515625,1710247629.9615674
4294324992,-38400,230.42893981933594,1710247633.0017273
4294312192,-51200,268.8493347167969,1710247636.0367014
4294299392,-64000,339.1805725097656,1710247639.0597389
4294286592,-76800,485.2493591308594,1710247642.0996037
4294273792,-89600,685.0371704101562,1710247645.1408145
4294260992,-102400,927.5159301757812,1710247648.17007
4294248192,-115200,120.7154541015625,1710247651.205172
4294235392,-128000,0.2926025390625,1710247654.2349327
4294222592,-140800,-0.07068487256765366,1710247657.2939763
4294209792,-153600,1339.0968017578125,1710247660.3561008
4294196992,-166400,1017.414306640625,1710247663.39326
4294184192,-179200,646.582763671875,1710247666.4296591
4294171392,-192000,459.2615051269531,1710247669.4615586
4294158592,-204800,351.67230224609375,1710247672.4913232
4294145792,-217600,284.80181884765625,1710247675.5135674
4294132992,-230400,242.71917724609375,1710247678.5413613
4294120192,-243200,6.3630475997924805,1710247681.5778644
4294107392,-256000,3.903871774673462,1710247684.618921
