4292030069,0,3.610799789428711,1710252337.6519234
4292022069,-8000,3.9940476417541504,1710252340.1900527
4292014069,-16000,17.749420166015625,1710252342.7280815
4292006069,-24000,697.6339111328125,1710252345.2824986
4291998069,-32000,669.8695068359375,1710252347.8153746
4291990069,-40000,634.513916015625,1710252350.346486
4291982069,-48000,596.359619140625,1710252352.8894126
4291974069,-56000,551.5374145507812,1710252355.4203405
4291966069,-64000,509.516845703125,1710252357.9619064
4291958069,-72000,473.95501708984375,1710252360.504034
4291950069,-80000,441.8570556640625,1710252363.0325203
4291942069,-88000,412.6674499511719,1710252365.5608728
4291934069,-96000,393.3016662597656,1710252368.1139238
4291926069,-104000,381.02740478515625,1710252369.6459548
4291918069,-112000,351.546875,1710252372.1665776
4291910069,-120000,5.30888032913208,1710252374.705707
4291902069,-128000,3.5093512535095215,1710252377.2427082
4291894069,-136000,3.9073941707611084,1710252379.7681592
4291886069,-144000,4.70888090133667,1710252382.3015788
4291878069,-152000,302.5357360839844,1710252384.8261707
4291870069,-160000,432.12738037109375,1710252387.3625574
4291862069,-168000,462.4228515625,1710252389.8951843
4291854069,-176000,504.9730224609375,1710252392.457729
4291846069,-184000,558.2184448242188,1710252394.9976032
4291838069,-192000,618.5452880859375,1710252397.523623
4291830069,-200000,680.6690673828125,1710252400.0909758
4291822069,-208000,718.482666015625,1710252402.6151574
4291814069,-216000,735.5266723632812,1710252405.1566818
4291806069,-224000,765.8140258789062,1710252407.693739
4291798069,-232000,788.2366333007812,1710252410.2443507
4291790069,-240000,200.7340087890625,1710252412.8001628
4291782069,-248000,3.5286078453063965,1710252415.3457208
