4291006069,0,2.8182365894317627,1710255993.5256722
4290998069,-8000,3.104733467102051,1710255996.0718749
4290990069,-16000,33.764591217041016,1710255998.622533
4290982069,-24000,605.2605590820312,1710256001.1489544
4290974069,-32000,602.3460083007812,1710256003.6924822
4290966069,-40000,595.743408203125,1710256006.222625
4290958069,-48000,584.1104736328125,1710256008.743193
4290950069,-56000,567.1827392578125,1710256011.268538
4290942069,-64000,545.4955444335938,1710256013.801367
4290934069,-72000,526.2728271484375,1710256016.333915
4290926069,-80000,513.1050415039062,1710256018.8738818
4290918069,-88000,499.14373779296875,1710256021.4115021
4290910069,-96000,487.1740417480469,1710256023.9735694
4290902069,-104000,480.74078369140625,1710256026.5032084
4290894069,-112000,384.02435302734375,1710256029.0493214
4290886069,-120000,4.091268539428711,1710256031.578536
4290878069,-128000,2.594205379486084,1710256034.1186302
4290870069,-136000,3.146298885345459,1710256036.6518836
4290862069,-144000,4.847432613372803,1710256039.1809037
4290854069,-152000,426.6858215332031,1710256041.727471
4290846069,-160000,524.0231323242188,1710256044.2772844
4290838069,-168000,551.4117431640625,1710256046.817617
4290830069,-176000,583.8032836914062,1710256049.357242
4290822069,-184000,622.5505981445312,1710256051.890145
4290814069,-192000,658.7733764648438,1710256054.4278553
4290806069,-200000,671.210205078125,1710256056.9819686
4290798069,-208000,660.2442016601562,1710256059.5025713
4290790069,-216000,658.4972534179688,1710256062.0293963
4290782069,-224000,660.755126953125,1710256064.5673926
4290774069,-232000,657.596435546875,1710256067.0865624
4290766069,-240000,93.63867950439453,1710256069.631676
4290758069,-248000,3.1164753437042236,1710256072.1661046
