1710513195.7278335,564.5840454101562,611.9561157226562
1710513195.8977714,564.4732055664062,611.821533203125
1710513196.0737917,564.3849487304688,611.5957641601562
1710513196.2452471,564.2962036132812,611.5272216796875
1710513196.4110231,564.155029296875,611.441650390625
1710513196.5736058,564.073486328125,611.1802368164062
1710513196.728501,563.8635864257812,610.992919921875
1710513196.9009924,563.765625,610.9449462890625
1710513197.061456,563.68603515625,610.8297119140625
1710513197.2282238,563.7297973632812,610.9628295898438
1710513197.4102328,563.9006958007812,611.1946411132812
1710513197.5773416,563.8882446289062,611.1904296875
1710513197.7461271,563.9056396484375,611.1417846679688
1710513197.9132335,564.0047607421875,611.2499389648438
1710513198.0810366,564.0387573242188,611.2499389648438
1710513198.2466478,564.01904296875,611.2429809570312
1710513198.411726,563.9432373046875,611.0988159179688
1710513198.575995,563.9380493164062,611.1629638671875
1710513198.7437737,563.8800048828125,611.1202392578125
1710513198.910304,563.9105834960938,611.1680908203125
1710513199.0776412,563.8807373046875,611.0862426757812
1710513199.2442586,563.9467163085938,611.0654907226562
1710513199.4107313,563.9521484375,611.133544921875
1710513199.5860643,564.2078247070312,611.3867797851562
1710513199.754153,564.2078247070312,611.4850463867188
1710513199.9192908,564.4410400390625,611.67529296875
1710513200.09995,564.48779296875,611.7149658203125
1710513200.266845,564.382568359375,611.5444946289062
1710513200.4348178,564.284912109375,611.4945068359375
1710513200.6072273,564.4990844726562,611.7147216796875
1710513200.775446,564.6638793945312,612.081787109375
1710513200.9419806,564.7799072265625,612.0899047851562
1710513201.10684,564.8639526367188,612.295166015625
1710513201.276693,565.017333984375,612.295166015625
1710513201.446087,565.170654296875,612.5985717773438
1710513201.6041884,565.2909545898438,612.6015625
1710513201.7858698,565.3080444335938,612.6362915039062
1710513201.9572294,565.3080444335938,612.8460083007812
1710513202.1180124,565.5424194335938,612.9889526367188
1710513202.2867424,565.6415405273438,613.1036987304688
1710513202.4514647,565.6095581054688,612.9948120117188
1710513202.632343,565.6366577148438,613.1482543945312
1710513202.78749,565.7803344726562,613.2939453125
1710513202.9614794,565.8509521484375,613.4158935546875
1710513203.1338198,566.0722045898438,613.6680908203125
1710513203.3039618,566.1456909179688,613.7146606445312
1710513203.4839752,566.299072265625,613.8424682617188
1710513203.6569529,566.3117065429688,613.7301025390625
1710513203.8234413,566.0931396484375,613.5750122070312
1710513203.9906142,566.0579223632812,613.5647583007812
1710513204.1532037,566.0996704101562,613.602783203125
1710513204.3236868,566.026611328125,613.56591796875
